site_index,visit_index,det_prob,observed,0,1,2,3,4,5,6,7,8,9
12,2,0.5039269210540555,0,2.276397355612657,0.9405506814562389,1.4968454734931136,-1.4599619571412934,-2.793684884658033,5.016602407531801,1.5651885573563762,-2.4059449893029403,-3.2850380344632244,-2.2210230796666637
12,3,0.5808797659886902,0,1.9564249459879097,0.8414776894703663,0.697150923137632,-0.2094914434920919,3.616680156740869,-0.6296991356794486,-1.2010817200453106,0.3988069812430765,-3.0041363367551144,-0.8869459788533215
13,1,0.18601548801529877,0,0.28905081827788165,2.6169588509072956,-1.2506444662027645,2.4373651497942257,1.0637816174618422,0.7586895199423661,0.24339749391710105,2.6350965005753912,0.9799647467665542,-1.2067588055370746
13,2,0.8852751230391579,0,1.1515393928579494,0.1821844895882584,-1.397580943647663,3.9636844713771615,1.9021693834969071,-2.6900814545710445,1.8477265601128456,-1.513991460359534,-0.27581438098376876,-0.3031437420406081
13,3,0.6861273291436278,1,0.6645224241764958,-0.2993799294386077,1.744055912256052,-0.6550445216240671,1.9091657106939115,4.2778958966834955,-0.5284119557000043,-2.5727956254398245,-0.16478391450759322,2.5161879512695244
14,1,0.5799713625029713,0,-0.8427453825819257,0.4429496764628972,0.3912272229016656,2.214422174016025,0.6555694028848869,1.3173970986487247,2.319519536192153,-0.6480198503055005,-1.6145056420228439,-0.411446489981724
14,2,0.2635504425604791,0,2.7120937023727567,1.7824753073195159,-2.269461714808099,-0.36919305203879116,0.1546932668665918,-3.773912044606974,3.796769397331817,-0.1957544968914475,0.4748557443603269,-0.7836271301298348
14,3,0.6637238167655081,0,-2.6543225739155383,-0.6279649147551639,-0.1339104069064114,3.118274033071015,-0.8348456274341859,1.555729057771445,-0.683395306301596,-3.8993851948633114,-0.480011790006701,-1.0454446054267137
15,1,0.5088479515592941,1,-0.9627818607579732,-0.39110851984026135,0.05052507627101638,0.3680427902547994,4.581895599815621,-1.041870140539533,-1.9225696181475191,2.926152726261429,0.46962341400895175,-0.0579073738064703
15,2,0.9483181784464279,1,1.5473563044320786,-0.830962772784942,1.1667968002704423,1.9392432329967542,1.1430700567092928,-0.7544823763351741,-0.26092411255103004,0.3875776038856559,-1.595245600064104,-1.0256897074532276
15,3,0.9225905079238715,1,0.039188579920950754,-2.0532069244634417,-1.1249145772892326,1.5925179880726967,0.9858494460153605,2.285603321262224,-0.5828775609957342,1.8730538615513679,-0.9225182555659543,-0.9524790682203446
16,1,0.5555313509352572,0,0.7183660802583807,0.5278960305427924,-0.8599540780674896,1.1496417020245662,1.001760559386968,-0.410710236889027,2.0557406733224037,-0.4447363939596016,3.1089424872813773,-0.6285897811944612
16,2,0.841838622831164,0,0.5029430351135933,-0.8768495260709701,1.1765398753783403,0.4832109570631654,-1.2268897989642265,-0.5263687193189875,-0.19098471488552646,1.2024396442978444,-0.12662356932817734,0.30587106224884664
16,3,0.03562003895172005,0,0.7974576006325197,2.578470791448952,0.36234957749696955,-2.7331378278390885,-1.111740482771185,0.6305914257152466,2.792843530010616,-1.7457453915752532,1.5224016822444042,0.4022974467934715
17,1,0.9936760260120091,1,-1.524593915766647,-3.975173428959144,4.397320638618081,1.8092062704957483,0.49584607243136,1.8273284447609282,1.598709872932466,0.760318190258466,2.0771840853816195,0.18211376041666716
17,2,0.2910625838298497,1,3.4397321324656986,2.0630658666567867,1.1592845117905644,-2.1910312640537386,-0.3591757100101229,2.0858644515848197,-0.4890163278316067,-1.060819905437372,3.0652185366468196,4.883793616862704
17,3,0.42948853941709947,1,-2.5460213854664384,-0.5694265606125424,2.8877308874847687,-0.43459433696601957,1.2651724412346521,1.4352316755160215,-0.8092361144953762,3.3082027854382816,0.25354639124490663,0.25483304799749074
18,1,0.0591227033820317,0,0.35530585725507113,2.2822855594499343,2.3920794259227987,-2.841042882790263,-0.6333156076934577,-2.7853028684877956,0.836729052538134,0.30109653535698033,-3.090977954762219,-0.48370323975935836
18,2,0.006756428099236324,0,2.3196915754050726,3.0918200063622243,-3.267986096835121,-4.867857623343625,-3.3691974989188433,1.2666874588281936,4.8566060901135595,-2.5392117893762793,-1.1652394116499554,-1.5336052817920627
18,3,0.9658868441560843,1,4.20915302326848,-0.2194375496589213,-1.5694110505143013,2.5382791730979903,-1.8097726262641736,3.6682989472726137,4.702666326443165,2.6565035893162006,2.480725642356819,-2.5673178919468382
19,1,0.4349919676982126,0,-4.8605330578924,-1.4089872141300608,1.7147070660349948,1.130695335776101,-1.5160386214716004,1.3870226860292805,-1.9281563466498681,2.629309277575131,0.8111331928618914,2.12015214640175
19,2,0.021762226461108328,0,-1.8266772139754517,1.3808199314047966,-0.8776265965155101,-2.539265862152486,-2.447732500898003,3.460987428903963,0.8796382561893784,0.21158718726436046,-0.29367707977402396,1.5303108700878865
19,3,0.4553739153139036,0,-1.990360814083779,-1.4943265177185279,1.0873980399141405,-1.6321950856133445,3.2483522250672783,-0.4951919880409688,-0.41550703632434355,-0.8568689805957382,-0.120556439082795,-1.9351183749998033
20,1,0.9862826625328973,0,0.0029597469704022114,-4.356725662531557,-1.7846362718086772,1.1504965480200637,-0.7711935145016453,-0.6900595313468573,-4.367513794403382,0.4151118011932182,-0.07036779082517623,-3.46083407454658
20,2,0.42359729269833674,0,-1.5387816194180937,0.8830104016010981,1.934836616797986,1.7246104763070098,0.6729578802024151,3.349618307230994,3.303049549673726,0.09336098344161001,-2.3908515436126114,1.8826721325368754
20,3,0.6713338036571694,0,2.792956470945446,-0.6514760737390333,-4.29300230043017,-0.5555051868036999,0.6225318045051121,1.0268322698015382,0.618231465482051,2.389877645495908,-2.7270495516980944,-1.6368266465327144
21,1,0.9255272239757913,1,4.197327817350124,-0.3387818012434737,-2.2483558941111705,1.050994895148328,1.4869911558016724,0.18467375252841073,-3.388097030202967,0.7007219512373172,3.8090755563410106,-2.1227248688405833
21,2,0.9962265889660751,1,3.658432344769259,-0.12042115897228862,1.7392364330400105,6.019903937818358,-4.994349872413843,1.9746195965120403,-0.9532678987566233,1.1363279672361835,0.8116545680722196,-1.8141675819915624
21,3,0.9804655611526757,1,1.5652670250071008,-2.0671655091936167,1.0928539825869583,1.6049364213792732,1.8904751091970033,-0.8445636999238947,-0.366114986427705,1.1239993455743476,1.6281119519699598,-0.46208161301287914
22,1,0.7506219056342603,0,2.343399942100528,0.7256483861859951,-1.5337488597911297,1.874672481186938,-0.9884663676599724,0.664972963539483,-1.6695527736987286,2.968261238368587,-3.382034786200033,-2.7003837480023916
22,2,0.6806019556781119,0,-1.1948977620703787,-0.9191109150945013,1.375908541991931,0.3496012220562713,5.949019560285093,0.14038779547352429,2.6458397059768495,0.5554141619866634,0.69988012316363,-0.2570927074884378
22,3,0.6967598703127925,0,-1.4052340820071296,0.5457037686957854,-3.4358317458374152,6.097872029155836,-0.5177614752188083,-3.110014399337527,-1.8470393847885382,0.6275954393438079,-0.3820071024842344,-1.0442773706499024
23,1,0.5590245238752531,0,1.1697107883728899,0.3152869206858749,1.1237327013707992,-0.8196279243931156,-4.070841202719899,-3.1291196620548853,-0.9307776689592797,-1.3220499747735064,2.6824749930677205,-1.4245320787341265
23,2,0.9763030278998147,0,1.448353505856775,-2.6083636864630138,-1.374763494192431,1.6074569865898487,0.010296973670608016,-3.657161881018405,1.1833174584048425,0.5754539436589914,-0.12091009353383812,1.9513949145690654
23,3,0.41148886913002325,0,1.9402240078949373,1.3684259731725363,-0.7595172706543287,0.21425367537506881,0.8796352437056821,1.7644540311733596,-1.5491822399013395,0.9669629347409466,2.9632996618916247,1.0955477849884165
24,1,0.08858879478367038,0,2.084518403066861,2.7131722848652644,-0.19701621825704269,-1.627427261564549,-0.30566154080557634,0.9154216408542957,-2.3741960791498773,-2.9460647450297985,3.8966340904527126,-0.01819022190656376
24,2,0.5308747442752265,0,1.0963180704264315,1.1168955834305305,2.8091126307802594,-0.3149896174668686,-1.7295214111683084,0.31010392188854063,-0.16840056987167445,-0.8859903856045013,1.325421048843811,0.5106528535325537
24,3,0.6548973776220348,0,0.7688238634977715,0.11351038269966887,0.42871323756698365,0.4314042371692825,-0.9969186599478012,1.1389661671308258,-2.902206831448168,1.2520523727891864,1.966337089567446,-0.07169318574384641
25,1,0.03550326203524417,0,-3.246133449499519,0.7609154990864337,-1.0386330139370712,-1.0781502348216132,-0.9904863184249418,1.0069124240660172,-3.512861644761731,0.4163734161978486,-0.3515682295900895,-0.37375504932083814
25,2,0.7923191803496239,0,-2.346139474739386,-2.4196398477958487,0.148824991756367,0.5131650045803478,0.7624201169930025,1.4650161392193748,1.7814662092276066,-0.42814631597593994,2.676450692565366,-1.5765096379969687
25,3,0.2614789945749926,1,-1.4967407807118913,0.6485254693321374,0.33873843224436717,0.6148248333114735,0.3276359541899702,0.22101546703481828,1.7824662486511986,2.251438744077489,0.8489708211025999,1.449025350883671
25,4,0.9504972108044473,1,0.9981775699124252,-1.3031039699848737,3.2415837631738533,0.5809813293505628,-2.9200036672076717,0.6202948851022706,-0.21404328112546628,0.025337168639347728,2.1720003201927938,0.28914518847199117
26,1,0.48105225768654786,0,-1.4682509772617023,-0.2533390971655873,-1.4259791529962857,1.7350518732634204,1.3845759829208075,0.5074050299909962,0.10047459693973629,-1.3871513936355027,-0.15922319908073207,2.4084095182380345
26,2,0.6930424453661449,0,-0.6238870008905739,-1.8648605697586256,-1.5347328719129418,-0.4583593076777211,-1.2655346495574242,-0.23477129295046475,-1.251894026741054,-0.27319755645881827,-1.6777273752413036,-1.3238092355394073
26,3,0.07619312723712239,0,1.4322583744512551,3.5612469361292316,0.533086250100613,0.014948357591609477,2.988466460918687,-3.3483089491987736,-1.0185281818786618,-0.282418307698958,0.5636015189473271,-0.6564590765408543
26,4,0.6609576760126801,0,1.090190438768437,-0.2520859338123565,-0.7866212100826717,0.0953269241159051,0.9428120708201192,0.8094931326513276,0.8725987890265883,-1.8057988715247493,-2.865228132570606,-3.128713009420058
27,1,0.02809691041529258,0,-0.13611529593631533,4.775963955547613,4.506591842956305,-0.18252826211508025,1.9291774218072302,-1.3178010291437687,-0.2692826549048043,-0.8958634819119078,-0.8544846756051326,-2.6937936713420916
27,2,0.9874565120059073,0,2.447274381521845,-1.6890024568193394,-4.9599770910158965,5.500233618307489,-2.632918988851218,-0.09649090598693079,1.4553663373195287,0.9411846858195865,-0.25694590401539824,-1.2768966757514237
27,3,0.013307343551611436,0,-4.507859934602394,-1.255969133976495,0.4394606210465784,-6.3695680383621545,3.902553958956243,-1.9023105491775636,-4.039232418776841,-1.1325778663024713,2.875572364052534,2.121538398948316
27,4,0.9421921055411739,0,-1.8630395812164944,-2.9382429847624514,1.5392726257040428,1.1584896591481666,0.7247215267150561,2.871276709402456,0.21361065363078113,-1.2921047895939313,2.5497033612379774,0.5351561708709135
28,1,0.23019057734473702,0,2.6673281726975038,1.3927803355011426,-2.5358206348779575,-1.279276468144386,1.7647432092042425,-0.9263940460426576,3.4859893090422136,-1.3054158483590985,1.390825236427923,-2.533801915486146
28,2,0.2958927010493003,0,-2.316717810752427,0.41599630446335095,0.2013981736396975,1.4737580691340615,-0.5884923800951651,0.3370067120047116,1.489121600756953,1.8474144542827236,-0.3402989379169751,2.4090918816890268
28,3,0.21944124673571067,0,-0.6456413494855927,0.6160732893584019,-1.1292128343392156,-0.04063557431614967,2.0143519582102902,0.28433443234261024,3.1623064655795865,-3.3149393625406356,0.7231322613358218,1.1678594037799932
28,4,0.022498595060374865,0,1.5720043847478227,3.658959150399196,-1.961956969309646,-1.1853882022751818,1.0719174148790978,4.514421930749688,0.40092516178709875,-0.5824596503395013,-2.4858402214464275,-1.8266168432963625
29,1,0.9379692261251223,0,-2.7940947539237,-2.2805197098989076,2.080426772919523,3.009216641479567,2.375054024879712,-0.7375129582735821,-2.178365414089408,1.6175316348058966,2.9935492527894656,2.286033518468727
29,2,0.6438768878508029,0,2.4743054398222695,1.6255875240793989,1.5284860787276522,0.7938030799856415,-1.3826488869061977,2.5213664613330278,-0.7310923730829373,0.2878073679349757,1.1741602854950637,-0.16766966174185693
29,3,0.046030755872898364,0,-0.8683867600844349,2.689747477613521,0.27666098572862063,-0.11943320968430224,-1.1700411471642542,1.9581897303699087,1.0800156241349925,-0.5718130221343287,4.022053045921222,-0.43794422201152605
29,4,0.6226803856101626,0,-1.1308918272947486,-0.3498669434957311,-0.6250893689795354,1.901548003310023,-0.040983249479220815,3.168356582019628,1.61504772155764,-1.119688801753426,-0.337874232748054,-0.9886616061416602
30,1,0.9913378963756972,1,-1.4409529171420294,-5.577761636567124,1.590983484653458,-0.49556256481440764,0.9755241063582873,0.10916638971408846,-1.5684752394740096,-2.093356368945099,-1.5053298595302553,0.53633334688765
30,2,0.694708694889124,1,0.9622863248351506,2.5876421338683633,3.2215480727399997,3.8535734207646977,-0.5419726073381229,-0.5614949060494684,0.4764183741972748,0.515467754772912,-4.238798037434716,-1.8840656935138809
30,3,0.68170587997168,1,-1.516735792505108,-1.389840743855858,4.932284394909807,-2.1373476622937617,0.7744348929302284,-1.7527494953475824,1.4565562379548795,1.725866095150099,3.503403593981327,4.0197642947842755
30,4,0.5062138544501404,1,-0.9502482699872913,0.20005904458431148,1.4273547844495367,0.7058910552379152,0.17659554134816693,-3.0416419386309643,-2.2532254431119374,-1.6874204437404765,-1.2918329755199176,-1.5934072884486452
31,1,0.9111856283261921,0,0.3970265649789414,-0.2721401101014408,3.1309845767274553,2.0436623518762653,0.6475139999592616,-2.2411186932940184,1.8405181412129707,2.9438566823374472,2.1927261088981496,-0.4632548007731676
31,2,0.588728122380035,0,1.6854788575178599,-0.9880427928034201,1.034497928914346,-3.5714357570993487,0.7632591544309916,-0.7960490188010092,-1.9046423782009116,-0.12023639502660356,2.617520791523708,-2.336120078824716
31,3,0.12335872531642778,0,-0.9568229502043002,1.3986286225760467,-0.5448837631962017,0.08096214436950974,-1.389341022584215,1.450026037208762,0.5099743922218668,-1.7185391883333256,-0.3788759671333982,0.6453153342495418
31,4,0.9614717481933548,0,1.1558183677314007,-0.7662075471436379,2.6694739757683537,2.2849822911742095,-1.6429412629186873,-0.10258140652175811,1.5392551590248567,2.044177959451725,-1.0841300500381605,0.5552160185461374
32,1,0.6612149667741941,1,-0.18147202038261662,-2.4270602567934225,-2.289553070722201,-1.9017792012999608,0.27154149589475834,0.016296209850146456,2.4188732291609987,-0.1804403261916432,2.0031362425114416,-2.267447495477459
32,2,0.7517713754118126,1,1.9115483259713433,-0.16241104261792408,-1.3773593342623678,0.5932801415306357,3.995629283879023,-2.2078840599412835,0.05058410526139062,1.7745548343472028,-2.1679795544967875,-1.5841138110357937
32,3,0.4392130831552451,1,2.400085453947444,0.8936132382211209,-1.206619225530158,-0.7319966104935148,1.1536345705444961,-2.6093330434200954,-0.28763761147570777,1.0300192351364739,-2.2619933567483965,-1.1243020501697192
32,4,0.48593345326518755,1,0.049889263135423974,0.8620705459020881,1.3203546245215825,0.8038606744493446,3.347381478931753,0.2513584199496253,1.8678025194106462,-0.8304164732793919,-1.543156534681984,-1.0967154399746446
33,1,0.7320199267797814,1,2.6126467905703623,0.48582250944077887,-1.4959495837429717,0.9038934648635029,-0.9717807106436496,1.5499327295525689,-0.9231198057974327,2.478573257624068,-4.513772933663927,1.6074833088959841
33,2,0.9575941280145681,1,-0.2224770747964527,-4.607470886143056,-1.5030383765448248,-1.5654521425027084,-0.7895371149442285,-0.4003726644283302,0.9359471676713582,1.5191098216562486,-1.626605654692251,0.8740951388616486
33,3,0.2651677889613726,1,1.788528390026515,0.9857563437185367,-4.6012998597710615,0.3572865389732408,-2.397046364076543,0.8649032435893925,0.8276356283212175,-0.5596661296681437,-1.2310141813234703,0.9444882080722247
33,4,0.7837847982728309,1,-0.23998304423376965,-1.9270800319523498,2.2786505521102667,-2.1038170218136485,-2.9426641718234996,-3.723011370117363,-0.7359897604284807,-3.582295427590477,1.6817653218943744,-0.8389985432132191
34,1,0.9353152508370507,1,0.9820823313565481,-0.9342071469541267,3.833308083786028,0.43960668011169135,0.12577550968230627,0.5123021329512029,1.975368679520696,-4.088672200601468,0.4240716827303518,1.1781330519337117
34,2,0.09028273704056891,0,-0.33574802577805596,3.275033174681564,-0.39284599977731754,2.2376791680704136,-0.8806190626322536,-1.2443220294336468,0.7777046707336394,-2.878572827767587,0.26453742743047676,-2.0813713956377837
34,3,0.13662068680251974,0,-0.14328521313953144,1.4358558144673017,-4.254070717540376,1.5218692694372256,3.2910367570063714,3.177343338315951,1.878282428569567,2.950018350781313,-0.2400586204874864,-3.293682405286497
34,4,0.23637369961434762,0,-0.391667279707737,-1.1952724241650137,-4.771887475079025,-1.6775926873019993,-1.50644047751934,-1.4692315279041264,1.484850211234717,-1.0634223873668152,2.812711034096875,-1.4692952470446563
35,1,0.0028145543892423098,0,-1.18136476972377,4.146354468403953,-1.4204527893743943,-1.7326527327499963,4.336085530015097,-0.830507543361767,0.5538109916050276,3.282011707523906,2.1926602849838157,1.1945233528243193
35,2,0.5720150229257128,0,0.0660426369755198,-0.16211374918489854,-2.8105431215488212,1.7122960522575386,0.6528033662630526,3.2395517800586524,-3.269418301881036,0.4461019152408287,-2.9300859977635834,2.7974142651754
35,3,0.984731765100887,1,2.3523738370945226,-1.6619594378161764,-1.9019416937222784,3.6284436501352784,0.013890701212120672,2.9371925434905286,-1.2454909339816356,1.2977714841665564,-1.650008222287255,1.3248970782101002
35,4,0.5691791597926622,1,2.299396385584945,2.3876402106654817,-3.653875140740662,4.62564938198727,1.939658199141229,0.26532739068853534,-2.142703374354579,-2.399581816271701,-1.5399835469003584,0.1393560141652226
36,1,0.9882589424517774,1,2.8291161495243573,-2.5108899741131485,-2.215193911386222,2.1780363242128695,0.2394169966072067,-1.9739312104699254,-1.1907110454488032,0.5512863283804584,1.2544118838535712,0.8947866592126861
36,2,0.38407990266858805,0,0.4750736822071106,1.4383198625249138,0.8191311689928439,0.877570790785673,2.3691271547020163,-0.647119100374123,1.4268246015128463,1.79442403641458,-2.7765489080643353,2.053718147441964
36,3,0.2391582578760502,0,0.5587959496900885,0.44766676932041627,-1.1898158864368757,-1.4229155365937063,1.7921681114234058,-2.172071215259609,0.5430302317349223,1.5636882384542192,-1.6024609436195394,-0.32832164439566797
36,4,0.9669979839081664,1,-0.32894069119547037,-2.279051354392054,-2.063127617184428,3.86751975761932,0.46162963364994253,2.8154253654900363,0.22144145921556954,-1.8248760508344282,2.468873242497707,4.30460652189305
37,1,0.7251811223920844,1,0.34251852456460036,-0.10301946954601252,0.2608517928348069,1.239325753100504,0.24184408359530213,1.2600602883094754,-1.2698215761900202,3.794729182096934,-1.0575302477140887,1.449858345605175
37,2,0.8664689156541282,1,1.172670588416119,-0.574167266448789,3.0888198959193445,-0.29101544751849634,-0.8694887059364023,-0.8455305240922253,0.6525128286013303,-0.018090857380907287,1.5103941677309172,1.5588433111079025
37,3,0.455966157127012,0,0.4117707815973086,-0.5487249871728924,-1.6029171570320535,-0.9998232766740012,0.004531181343841559,0.9989792376139732,-1.7938218246517843,1.9849635724382964,-0.13120736271346545,-1.2405665183132435
37,4,0.7319559143676424,1,-0.3285950280310705,-0.882850535170659,2.035097989874359,-0.4180770604337141,-0.2455265451237459,-1.5955963945447298,-0.9647089467718654,2.8638463114328907,1.7115786578382175,2.3460992800699803
38,1,0.6041899138106123,0,0.4838728255459053,1.2311590342048622,1.241301515816861,2.0301488241151358,0.5249578121178675,-1.4819256363819557,2.5664688487713017,0.3324760513145856,-2.6811586258741666,-2.1748528409172314
38,2,0.008143343044450437,0,0.04965164952323755,6.002512582940748,-0.16715794575466067,1.9599714915987014,2.1943381621055407,0.5986115924205162,0.5316693918244967,-1.9140416414107526,2.248245016451379,-1.5069104754086613
